633.93	2265.00
633.94	2580.00
633.96	2601.00
633.98	2118.00
634.00	2578.00
634.02	2894.00
634.04	2726.00
634.06	2311.00
634.08	2168.00
634.10	2495.00
634.11	2333.00
634.13	2100.00
634.15	2287.00
634.17	2805.00
634.19	2775.00
634.21	2266.00
634.23	2495.00
634.25	2937.00
634.27	2553.00
634.28	2342.00
634.30	2212.00
634.32	2574.00
634.34	2609.00
634.36	2210.00
634.38	2335.00
634.40	2889.00
634.42	2773.00
634.44	2246.00
634.45	2339.00
634.47	2707.00
634.49	2744.00
634.51	2456.00
634.53	2281.00
634.55	2654.00
634.57	2756.00
634.59	2551.00
634.61	2359.00
634.62	2654.00
634.64	2637.00
634.66	2279.00
634.68	2190.00
634.70	2722.00
634.72	2891.00
634.74	2441.00
634.76	2485.00
634.77	2956.00
634.79	3057.00
634.81	2725.00
634.83	2718.00
634.85	2916.00
634.87	2911.00
634.89	2528.00
634.91	2703.00
634.92	3219.00
634.94	2949.00
634.96	2480.00
634.98	2566.00
635.00	3058.00
635.02	3104.00
635.04	2697.00
635.06	3155.00
635.08	3505.00
635.09	2898.00
635.11	2773.00
635.13	3054.00
635.15	3020.00
635.17	2946.00
635.19	2986.00
635.21	3095.00
635.23	3329.00
635.24	3074.00
635.26	2693.00
635.28	2845.00
635.30	3222.00
635.32	3168.00
635.34	3073.00
635.36	3170.00
635.37	3504.00
635.39	3342.00
635.41	2944.00
635.43	2985.00
635.45	3559.00
635.47	3162.00
635.49	2869.00
635.51	3025.00
635.52	3178.00
635.54	3090.00
635.56	2916.00
635.58	2911.00
635.60	3471.00
635.62	3895.00
635.64	2889.00
635.66	2968.00
635.67	3250.00
635.69	3121.00
635.71	2846.00
635.73	3279.00
635.75	3767.00
635.77	3785.00
635.79	2902.00
635.80	3249.00
635.82	3658.00
635.84	3339.00
635.86	3185.00
635.88	3584.00
635.90	3389.00
635.92	3261.00
635.94	3047.00
635.95	3551.00
635.97	3512.00
635.99	3082.00
636.01	3844.00
636.03	5230.00
636.05	3899.00
636.07	3552.00
636.08	2891.00
636.10	3375.00
636.12	3899.00
636.14	3451.00
636.16	3414.00
636.18	3436.00
636.20	3760.00
636.21	3694.00
636.23	3244.00
636.25	3604.00
636.27	3967.00
636.29	3719.00
636.31	3266.00
636.33	3613.00
636.34	3769.00
636.36	3427.00
636.38	3494.00
636.40	3419.00
636.42	3703.00
636.44	3524.00
636.46	3428.00
636.48	3266.00
636.49	3590.00
636.51	3711.00
636.53	3071.00
636.55	3162.00
636.57	3638.00
636.59	3766.00
636.60	3906.00
636.62	3853.00
636.64	3750.00
636.66	3827.00
636.68	3697.00
636.70	3753.00
636.72	3803.00
636.73	3627.00
636.75	3370.00
636.77	3429.00
636.79	5585.00
636.81	7284.00
636.83	3630.00
636.85	3681.00
636.86	3793.00
636.88	3791.00
636.90	3302.00
636.92	3465.00
636.94	3793.00
636.96	3790.00
636.98	3764.00
636.99	3878.00
637.01	4087.00
637.03	4228.00
637.05	3858.00
637.07	3692.00
637.09	4009.00
637.10	4122.00
637.12	3686.00
637.14	3741.00
637.16	4142.00
637.18	4275.00
637.20	4524.00
637.22	5419.00
637.23	4565.00
637.25	4181.00
637.27	3730.00
637.29	4108.00
637.31	4468.00
637.33	4573.00
637.34	4213.00
637.36	3984.00
637.38	4382.00
637.40	4031.00
637.42	3976.00
637.44	4347.00
637.46	4444.00
637.47	4092.00
637.49	3976.00
637.51	4406.00
637.53	4718.00
637.55	4202.00
637.57	3724.00
637.58	3757.00
637.60	4191.00
637.62	4187.00
637.64	4130.00
637.66	4214.00
637.68	4279.00
637.69	4208.00
637.71	4098.00
637.73	4261.00
637.75	4378.00
637.77	4350.00
637.79	4373.00
637.81	4590.00
637.82	4510.00
637.84	4316.00
637.86	4009.00
637.88	4342.00
637.90	4909.00
637.92	4496.00
637.93	4282.00
637.95	4428.00
637.97	4474.00
637.99	4143.00
638.01	4105.00
638.03	4416.00
638.04	4704.00
638.06	5081.00
638.08	4724.00
638.10	4697.00
638.12	4823.00
638.14	4433.00
638.15	4472.00
638.17	5000.00
638.19	4772.00
638.21	4433.00
638.23	4117.00
638.25	4099.00
638.26	4473.00
638.28	4463.00
638.30	4329.00
638.32	4362.00
638.34	4748.00
638.36	4555.00
638.37	4333.00
638.39	4567.00
638.41	5186.00
638.43	4845.00
638.45	4430.00
638.47	4508.00
638.48	4752.00
638.50	4474.00
638.52	4259.00
638.54	4589.00
638.56	4713.00
638.57	4680.00
638.59	4483.00
638.61	4767.00
638.63	5124.00
638.65	5648.00
638.67	4787.00
638.68	4803.00
638.70	5117.00
638.72	5406.00
638.74	4878.00
638.76	4734.00
638.78	5014.00
638.79	4950.00
638.81	4748.00
638.83	5327.00
638.85	5267.00
638.87	4886.00
638.89	4582.00
638.90	5000.00
638.92	5134.00
638.94	4966.00
638.96	4584.00
638.98	4862.00
638.99	5266.00
639.01	5051.00
639.03	4959.00
639.05	5226.00
639.07	5400.00
639.09	4901.00
639.10	4720.00
639.12	5258.00
639.14	5411.00
639.16	5126.00
639.18	4580.00
639.19	4965.00
639.21	5382.00
639.23	5252.00
639.25	4894.00
639.27	5072.00
639.29	5264.00
639.30	5108.00
639.32	5271.00
639.34	5370.00
639.36	5290.00
639.38	5113.00
639.39	4742.00
639.41	4864.00
639.43	5300.00
639.45	5246.00
639.47	4888.00
639.49	4970.00
639.50	4998.00
639.52	4759.00
639.54	4239.00
639.56	4519.00
639.58	5110.00
639.59	5181.00
639.61	5146.00
639.63	5092.00
639.65	5328.00
639.67	5398.00
639.68	5182.00
639.70	5273.00
639.72	5774.00
639.74	5465.00
639.76	5219.00
639.77	5626.00
639.79	5954.00
639.81	5599.00
639.83	5454.00
639.85	5697.00
639.87	6116.00
639.88	5971.00
639.90	5271.00
639.92	5521.00
639.94	6498.00
639.96	6173.00
639.97	5377.00
639.99	5750.00
640.01	5675.00
640.03	5671.00
640.05	5653.00
640.06	5634.00
640.08	5983.00
640.10	5728.00
640.12	5339.00
640.14	5301.00
640.15	5233.00
640.17	4663.00
640.19	4432.00
640.21	4899.00
640.23	5498.00
640.24	5780.00
640.26	5469.00
640.28	5684.00
640.30	5905.00
640.32	5713.00
640.33	5497.00
640.35	5895.00
640.37	6427.00
640.39	6386.00
640.41	5581.00
640.42	5741.00
640.44	6047.00
640.46	6105.00
640.48	5899.00
640.50	5733.00
640.51	6028.00
640.53	6105.00
640.55	5905.00
640.57	6278.00
640.59	6520.00
640.60	6281.00
640.62	5955.00
640.64	6057.00
640.66	6275.00
640.68	6147.00
640.69	6028.00
640.71	6073.00
640.73	6373.00
640.75	6263.00
640.77	5869.00
640.78	6153.00
640.80	6619.00
640.82	6458.00
640.84	5995.00
640.86	6097.00
640.87	6415.00
640.89	6298.00
640.91	6168.00
640.93	5897.00
640.95	5819.00
640.96	5751.00
640.98	5310.00
641.00	5809.00
641.02	6214.00
641.04	6042.00
641.05	6291.00
641.07	6684.00
641.09	6454.00
641.11	6429.00
641.12	6307.00
641.14	6214.00
641.16	6298.00
641.18	6485.00
641.20	6074.00
641.21	6133.00
641.23	6408.00
641.25	6582.00
641.27	6077.00
641.29	6033.00
641.30	6105.00
641.32	5826.00
641.34	5608.00
641.36	5991.00
641.38	6505.00
641.39	6485.00
641.41	6252.00
641.43	6556.00
641.45	6915.00
641.46	6936.00
641.48	6490.00
641.50	6714.00
641.52	6909.00
641.54	6613.00
641.55	6124.00
641.57	6229.00
641.59	6510.00
641.61	6372.00
641.63	6242.00
641.64	6287.00
641.66	6661.00
641.68	6632.00
641.70	6453.00
641.71	6614.00
641.73	7067.00
641.75	6993.00
641.77	6541.00
641.79	6861.00
641.80	6914.00
641.82	6701.00
641.84	6888.00
641.86	6745.00
641.87	7222.00
641.89	6933.00
641.91	6441.00
641.93	6589.00
641.95	6897.00
641.96	6720.00
641.98	6597.00
642.00	6651.00
642.02	7130.00
642.03	7028.00
642.05	6878.00
642.07	7079.00
642.09	7016.00
642.11	7160.00
642.12	6955.00
642.14	6290.00
642.16	6707.00
642.18	6767.00
642.19	6708.00
642.21	6876.00
642.23	7034.00
642.25	7224.00
642.27	6655.00
642.28	6500.00
642.30	6425.00
642.32	6281.00
642.34	6259.00
642.35	6853.00
642.37	7676.00
642.39	7588.00
642.41	7037.00
642.42	7016.00
642.44	7385.00
642.46	7175.00
642.48	7177.00
642.50	7414.00
642.51	7411.00
642.53	7069.00
642.55	6925.00
642.57	7198.00
642.58	7528.00
642.60	7386.00
642.62	7418.00
642.64	7081.00
642.65	7450.00
642.67	7334.00
642.69	6903.00
642.71	7358.00
642.73	7984.00
642.74	7405.00
642.76	7038.00
642.78	7389.00
642.80	7827.00
642.81	7737.00
642.83	7118.00
642.85	7083.00
642.87	7436.00
642.88	7492.00
642.90	7572.00
642.92	7903.00
642.94	7842.00
642.96	7743.00
642.97	7880.00
642.99	7718.00
643.01	7580.00
643.03	7567.00
643.04	7249.00
643.06	7692.00
643.08	8374.00
643.10	8054.00
643.11	7363.00
643.13	7513.00
643.15	7942.00
643.17	7770.00
643.18	7199.00
643.20	7432.00
643.22	7342.00
643.24	7209.00
643.25	7140.00
643.27	7245.00
643.29	7638.00
643.31	7585.00
643.32	7439.00
643.34	7294.00
643.36	7682.00
643.38	7562.00
643.40	7330.00
643.41	7583.00
643.43	7861.00
643.45	7732.00
643.47	7718.00
643.48	7863.00
643.50	7980.00
643.52	7838.00
643.54	7491.00
643.55	7819.00
643.57	7999.00
643.59	7933.00
643.61	7781.00
643.62	7914.00
643.64	8177.00
643.66	8148.00
643.68	7870.00
643.69	7828.00
643.71	8123.00
643.73	8086.00
643.75	7594.00
643.76	7796.00
643.78	8217.00
643.80	8196.00
643.82	7419.00
643.83	7508.00
643.85	8128.00
643.87	7943.00
643.89	7505.00
643.90	7954.00
643.92	8059.00
643.94	8117.00
643.96	7570.00
643.97	7656.00
643.99	7933.00
644.01	7294.00
644.03	6781.00
644.04	6738.00
644.06	6880.00
644.08	6964.00
644.10	7052.00
644.11	7385.00
644.13	7957.00
644.15	8291.00
644.17	8511.00
644.18	8333.00
644.20	8481.00
644.22	8555.00
644.24	7939.00
644.25	8071.00
644.27	8264.00
644.29	8309.00
644.30	8045.00
644.32	7936.00
644.34	8357.00
644.36	8128.00
644.37	8041.00
644.39	8154.00
644.41	8199.00
644.43	8032.00
644.44	7993.00
644.46	8251.00
644.48	8309.00
644.50	8254.00
644.51	8240.00
644.53	8277.00
644.55	8622.00
644.57	8689.00
644.58	8465.00
644.60	8636.00
644.62	8939.00
644.64	8992.00
644.65	8650.00
644.67	8429.00
644.69	8659.00
644.71	8510.00
644.72	8078.00
644.74	8283.00
644.76	8597.00
644.77	8620.00
644.79	8249.00
644.81	8665.00
644.83	9105.00
644.84	8553.00
644.86	8431.00
644.88	8533.00
644.90	8732.00
644.91	8574.00
644.93	8422.00
644.95	8886.00
644.97	9005.00
644.98	8933.00
645.00	8569.00
645.02	8648.00
645.03	8594.00
645.05	8290.00
645.07	8375.00
645.09	8491.00
645.10	7978.00
645.12	7660.00
645.14	7748.00
645.16	8283.00
645.17	8375.00
645.19	8506.00
645.21	8234.00
645.23	8796.00
645.24	8792.00
645.26	8878.00
645.28	8486.00
645.29	8847.00
645.31	8882.00
645.33	9053.00
645.35	9286.00
645.36	8976.00
645.38	9457.00
645.40	9428.00
645.42	8981.00
645.43	9117.00
645.45	9394.00
645.47	9407.00
645.48	9368.00
645.50	9124.00
645.52	9294.00
645.54	9059.00
645.55	8570.00
645.57	8802.00
645.59	9193.00
645.61	9173.00
645.62	8560.00
645.64	8517.00
645.66	9070.00
645.67	9167.00
645.69	8529.00
645.71	8839.00
645.73	8943.00
645.74	9038.00
645.76	8553.00
645.78	8688.00
645.79	9156.00
645.81	9071.00
645.83	8952.00
645.85	9070.00
645.86	9488.00
645.88	9526.00
645.90	9282.00
645.91	9531.00
645.93	9905.00
645.95	9689.00
645.97	9246.00
645.98	9225.00
646.00	9467.00
646.02	9098.00
646.04	8888.00
646.05	9219.00
646.07	9322.00
646.09	9355.00
646.10	9371.00
646.12	9374.00
646.14	9408.00
646.16	9365.00
646.17	9147.00
646.19	9071.00
646.21	9338.00
646.22	9237.00
646.24	8968.00
646.26	9063.00
646.28	9395.00
646.29	9602.00
646.31	9192.00
646.33	8973.00
646.34	9150.00
646.36	8323.00
646.38	7638.00
646.40	7743.00
646.41	8409.00
646.43	8593.00
646.45	8726.00
646.46	9045.00
646.48	9578.00
646.50	9516.00
646.51	9248.00
646.53	9307.00
646.55	9534.00
646.57	9083.00
646.58	9089.00
646.60	9577.00
646.62	9927.00
646.63	9866.00
646.65	9425.00
646.67	9712.00
646.69	9829.00
646.70	9655.00
646.72	9172.00
646.74	9225.00
646.75	9525.00
646.77	9221.00
646.79	9042.00
646.81	9333.00
646.82	9624.00
646.84	9491.00
646.86	9201.00
646.87	9397.00
646.89	9962.00
646.91	9649.00
646.92	9349.00
646.94	9815.00
646.96	9913.00
646.98	9949.00
646.99	9511.00
647.01	9446.00
647.03	9460.00
647.04	9325.00
647.06	9040.00
647.08	9076.00
647.09	9440.00
647.11	9343.00
647.13	9321.00
647.15	9591.00
647.16	9682.00
647.18	9726.00
647.20	9478.00
647.21	9610.00
647.23	9817.00
647.25	9693.00
647.26	9082.00
647.28	9107.00
647.30	9303.00
647.32	9312.00
647.33	9242.00
647.35	9859.00
647.37	10062.00
647.38	10289.00
647.40	9821.00
647.42	9604.00
647.43	9827.00
647.45	9996.00
647.47	10102.00
647.49	10135.00
647.50	10613.00
647.52	10463.00
647.54	9893.00
647.55	9929.00
647.57	10431.00
647.59	10457.00
647.60	9653.00
647.62	9354.00
647.64	9730.00
647.65	9531.00
647.67	9090.00
647.69	9282.00
647.71	9332.00
647.72	9441.00
647.74	9410.00
647.76	9753.00
647.77	10144.00
647.79	10109.00
647.81	9617.00
647.82	9796.00
647.84	10135.00
647.86	10093.00
647.87	10066.00
647.89	10145.00
647.91	10589.00
647.92	10483.00
647.94	10170.00
647.96	10405.00
647.98	10349.00
647.99	10158.00
648.01	9905.00
648.03	10373.00
648.04	10383.00
648.06	10120.00
648.08	10053.00
648.09	10047.00
648.11	10397.00
648.13	10380.00
648.14	10116.00
648.16	10009.00
648.18	10328.00
648.19	10158.00
648.21	9870.00
648.23	10194.00
648.25	10526.00
648.26	9978.00
648.28	9707.00
648.30	9790.00
648.31	10084.00
648.33	10012.00
648.35	9815.00
648.36	10021.00
648.38	10290.00
648.40	10104.00
648.41	9973.00
648.43	9886.00
648.45	9997.00
648.46	9615.00
648.48	9330.00
648.50	9660.00
648.51	10058.00
648.53	10058.00
648.55	9748.00
648.56	10131.00
648.58	10785.00
648.60	10459.00
648.61	10028.00
648.63	10179.00
648.65	10567.00
648.67	10566.00
648.68	10360.00
648.70	10597.00
648.72	11150.00
648.73	10612.00
648.75	10543.00
648.77	10606.00
648.78	10662.00
648.80	10768.00
648.82	10946.00
648.83	11352.00
648.85	11137.00
648.87	10849.00
648.88	10488.00
648.90	10502.00
648.92	10697.00
648.93	10680.00
648.95	10373.00
648.97	10614.00
648.98	10893.00
649.00	10792.00
649.02	10481.00
649.03	10537.00
649.05	10953.00
649.07	11104.00
649.08	11156.00
649.10	11275.00
649.12	11280.00
649.13	11158.00
649.15	10700.00
649.17	10264.00
649.18	10521.00
649.20	10714.00
649.22	10391.00
649.23	10419.00
649.25	10798.00
649.27	10834.00
649.28	10705.00
649.30	10652.00
649.32	11130.00
649.33	11340.00
649.35	11155.00
649.37	11186.00
649.38	11199.00
649.40	10944.00
649.42	10530.00
649.43	10366.00
649.45	10174.00
649.47	9785.00
649.48	9478.00
649.50	9795.00
649.52	10260.00
649.53	9900.00
649.55	9439.00
649.57	9605.00
649.58	9811.00
649.60	9469.00
649.62	9387.00
649.63	9774.00
649.65	10086.00
649.67	9882.00
649.68	9804.00
649.70	10207.00
649.72	10358.00
649.73	10112.00
649.75	9684.00
649.77	9536.00
649.78	9807.00
649.80	10036.00
649.82	10007.00
649.83	10090.00
649.85	10596.00
649.87	10879.00
649.88	10669.00
649.90	10931.00
649.92	11523.00
649.93	11214.00
649.95	11018.00
649.96	10911.00
649.98	10864.00
650.00	10396.00
650.01	10204.00
650.03	10471.00
650.05	10549.00
650.06	10313.00
650.08	10212.00
650.10	10748.00
650.11	11149.00
650.13	11268.00
650.15	11247.00
650.16	11211.00
650.18	11618.00
650.20	11574.00
650.21	10963.00
650.23	11048.00
650.25	11358.00
650.26	11212.00
650.28	11313.00
650.30	11675.00
650.31	11858.00
650.33	11801.00
650.35	11567.00
650.36	11864.00
650.38	12087.00
650.39	11727.00
650.41	11396.00
650.43	11611.00
650.44	11965.00
650.46	11905.00
650.48	11579.00
650.49	11672.00
650.51	12085.00
650.53	11866.00
650.54	11619.00
650.56	12086.00
650.58	12295.00
650.59	12059.00
650.61	11751.00
650.63	11973.00
650.64	11836.00
650.66	11928.00
650.67	11903.00
650.69	12032.00
650.71	12360.00
650.72	12134.00
650.74	12029.00
650.76	12114.00
650.77	12405.00
650.79	12161.00
650.81	12224.00
650.82	12212.00
650.84	12568.00
650.86	12452.00
650.87	12014.00
650.89	12019.00
650.90	12324.00
650.92	12223.00
650.94	11772.00
650.95	11897.00
650.97	12153.00
650.99	11945.00
651.00	11808.00
651.02	11973.00
651.04	12036.00
651.05	12040.00
651.07	11998.00
651.09	12428.00
651.10	12395.00
651.12	12335.00
651.13	12258.00
651.15	12428.00
651.17	12717.00
651.18	12259.00
651.20	12283.00
651.22	12297.00
651.23	12318.00
651.25	12061.00
651.27	11545.00
651.28	11795.00
651.30	11795.00
651.31	11867.00
651.33	11832.00
651.35	11998.00
651.36	12068.00
651.38	12062.00
651.40	12118.00
651.41	12236.00
651.43	12693.00
651.44	11954.00
651.46	11818.00
651.48	12230.00
651.49	12489.00
651.51	12506.00
651.53	12561.00
651.54	12590.00
651.56	12441.00
651.58	12271.00
651.59	12083.00
651.61	12372.00
651.62	12313.00
651.64	12319.00
651.66	12172.00
651.67	11975.00
651.69	11957.00
651.71	11598.00
651.72	11284.00
651.74	11481.00
651.75	11236.00
651.77	11486.00
651.79	11442.00
651.80	11456.00
651.82	11964.00
651.84	12409.00
651.85	12279.00
651.87	12057.00
651.88	12290.00
651.90	12044.00
651.92	11467.00
651.93	11285.00
651.95	11787.00
651.97	11527.00
651.98	11407.00
652.00	11725.00
652.01	11886.00
652.03	11823.00
652.05	11608.00
652.06	11678.00
652.08	12370.00
652.10	12813.00
652.11	12993.00
652.13	12623.00
652.14	12726.00
652.16	12607.00
652.18	12471.00
652.19	12535.00
652.21	12883.00
652.23	12945.00
652.24	12230.00
652.26	12543.00
652.27	12812.00
652.29	12386.00
652.31	12151.00
652.32	12477.00
652.34	12606.00
652.36	12467.00
652.37	11887.00
652.39	11827.00
652.40	12074.00
652.42	12101.00
652.44	12127.00
652.45	12198.00
652.47	12307.00
652.48	12368.00
652.50	12358.00
652.52	12603.00
652.53	12772.00
652.55	12747.00
652.57	12573.00
652.58	12871.00
652.60	13434.00
652.61	13582.00
652.63	13207.00
652.65	13067.00
652.66	13436.00
652.68	13439.00
652.69	13111.00
652.71	13131.00
652.73	12908.00
652.74	12553.00
652.76	12608.00
652.77	13007.00
652.79	12893.00
652.81	12625.00
652.82	12439.00
652.84	12527.00
652.86	13148.00
652.87	13337.00
652.89	12954.00
652.90	13063.00
652.92	13267.00
652.94	13212.00
652.95	12867.00
652.97	13333.00
652.98	13028.00
653.00	12867.00
653.02	12766.00
653.03	12903.00
653.05	12929.00
653.06	12871.00
653.08	12561.00
653.10	12948.00
653.11	13477.00
653.13	12846.00
653.14	12858.00
653.16	13029.00
653.18	13136.00
653.19	13287.00
653.21	13465.00
653.23	13132.00
653.24	13378.00
653.26	13256.00
653.27	12765.00
653.29	12704.00
653.31	12863.00
653.32	12650.00
653.34	12345.00
653.35	12619.00
653.37	12889.00
653.39	12979.00
653.40	12636.00
653.42	12846.00
653.43	13151.00
653.45	12868.00
653.47	12240.00
653.48	12248.00
653.50	12923.00
653.51	13257.00
653.53	12754.00
653.55	13009.00
653.56	14078.00
653.58	14387.00
653.59	13220.00
653.61	13313.00
653.63	13161.00
653.64	12981.00
653.66	12967.00
653.67	13242.00
653.69	13641.00
653.71	13520.00
653.72	13466.00
653.74	13389.00
653.75	13238.00
653.77	13078.00
653.78	12859.00
653.80	13157.00
653.82	13633.00
653.83	13187.00
653.85	12767.00
653.86	12970.00
653.88	13367.00
653.90	13050.00
653.91	12584.00
653.93	12621.00
653.94	12981.00
653.96	12931.00
653.98	12820.00
653.99	13065.00
654.01	13115.00
654.02	12839.00
654.04	12694.00
654.06	13150.00
654.07	13739.00
654.09	13447.00
654.10	13480.00
654.12	13406.00
654.14	13516.00
654.15	13612.00
654.17	14751.00
654.18	16383.00
654.20	13862.00
654.21	13909.00
654.23	13720.00
654.25	13570.00
654.26	13618.00
654.28	13695.00
654.29	13533.00
654.31	13029.00
654.33	13179.00
654.34	13356.00
654.36	13011.00
654.37	12796.00
654.39	13109.00
654.40	13157.00
654.42	12997.00
654.44	12701.00
654.45	12715.00
654.47	12481.00
654.48	12231.00
654.50	12755.00
654.52	13334.00
654.53	13419.00
654.55	13329.00
654.56	13615.00
654.58	13800.00
654.59	13675.00
654.61	13476.00
654.63	13560.00
654.64	13614.00
654.66	12956.00
654.67	12329.00
654.69	11920.00
654.71	11934.00
654.72	12418.00
654.74	13190.00
654.75	13172.00
654.77	13518.00
654.78	13411.00
654.80	13043.00
654.82	13204.00
654.83	13473.00
654.85	13171.00
654.86	12929.00
654.88	13367.00
654.89	13909.00
654.91	13884.00
654.93	13398.00
654.94	13114.00
654.96	13729.00
654.97	14140.00
654.99	13514.00
655.01	13291.00
655.02	13321.00
655.04	13572.00
655.05	13381.00
655.07	13284.00
655.08	13628.00
655.10	13724.00
655.12	13741.00
655.13	13930.00
655.15	13853.00
655.16	13922.00
655.18	13893.00
655.19	13753.00
655.21	13703.00
655.23	13568.00
655.24	13389.00
655.26	13899.00
655.27	14355.00
655.29	13951.00
655.30	13561.00
655.32	14127.00
655.34	14909.00
655.35	13126.00
655.37	13092.00
655.38	13703.00
655.40	13967.00
655.41	13746.00
655.43	13554.00
655.45	13586.00
655.46	14173.00
655.48	14103.00
655.49	13198.00
655.51	13005.00
655.52	13306.00
655.54	13516.00
655.55	13461.00
655.57	13534.00
655.59	13682.00
655.60	13273.00
655.62	12552.00
655.63	12468.00
655.65	12685.00
655.66	12963.00
655.68	12798.00
655.70	13233.00
655.71	13631.00
655.73	13542.00
655.74	13203.00
655.76	12921.00
655.77	13213.00
655.79	13274.00
655.80	13037.00
655.82	13405.00
655.84	13395.00
655.85	13116.00
655.87	12948.00
655.88	12771.00
655.90	13064.00
655.91	12933.00
655.93	12697.00
655.95	12830.00
655.96	13420.00
655.98	13338.00
655.99	12854.00
656.01	12801.00
656.02	12819.00
656.04	12738.00
656.05	12776.00
656.07	13371.00
656.09	12958.00
656.10	12817.00
656.12	12740.00
656.13	12366.00
656.15	12365.00
656.16	12219.00
656.18	12003.00
656.19	11791.00
656.21	12044.00
656.23	12081.00
656.24	11702.00
656.26	11757.00
656.27	11566.00
656.29	10631.00
656.30	9731.00
656.32	8357.00
656.33	7460.00
656.35	6522.00
656.37	5766.00
656.38	5625.00
656.40	6068.00
656.41	6568.00
656.43	7203.00
656.44	8537.00
656.46	9889.00
656.47	10324.00
656.49	10356.00
656.50	10816.00
656.52	11465.00
656.54	11777.00
656.55	11794.00
656.57	12183.00
656.58	12545.00
656.60	12707.00
656.61	12479.00
656.63	12492.00
656.64	12790.00
656.66	12850.00
656.68	12411.00
656.69	12577.00
656.71	12939.00
656.72	12898.00
656.74	12599.00
656.75	13145.00
656.77	13286.00
656.78	13365.00
656.80	13336.00
656.81	13452.00
656.83	13647.00
656.85	13554.00
656.86	13449.00
656.88	13340.00
656.89	13439.00
656.91	13195.00
656.92	13134.00
656.94	13050.00
656.95	13237.00
656.97	12888.00
656.98	12575.00
657.00	12112.00
657.01	12353.00
657.03	12785.00
657.05	12789.00
657.06	12966.00
657.08	13088.00
657.09	13240.00
657.11	13276.00
657.12	13767.00
657.14	13778.00
657.15	13288.00
657.17	13135.00
657.18	13255.00
657.20	13607.00
657.21	13789.00
657.23	13631.00
657.25	13851.00
657.26	14081.00
657.28	13627.00
657.29	13261.00
657.31	12933.00
657.32	13373.00
657.34	13472.00
657.35	13467.00
657.37	13900.00
657.38	13593.00
657.40	13464.00
657.41	13351.00
657.43	13767.00
657.45	14112.00
657.46	13830.00
657.48	13498.00
657.49	13517.00
